Tipo,Label,Nombre
E,¿Qué tan probable considera Usted que sea castigado o amonestado por parte de las autoridades si comete uno de los siguientes comportamientos? Que un motociclista incumpla las normas de tránsito,RC5_35
E,¿Qué tan probable considera Usted que sea castigado o amonestado por parte de las autoridades si comete uno de los siguientes comportamientos? Que un vehículo de transporte público incumpla el pico y placa,RC5_36
E,¿Qué tan probable considera Usted que sea castigado o amonestado por parte de las autoridades si comete uno de los siguientes comportamientos? Que un vehículo de transporte particular incumpla el pico y placa,RC5_37
E,¿Qué tan probable considera Usted que sea castigado o amonestado por parte de las autoridades si comete uno de los siguientes comportamientos? Incumplir el decreto de obligatoriedad del reciclaje -SOLO PARA BUCARAMANGA,RC5_38
E,¿Qué tan probable considera Usted que sea castigado o amonestado por parte de las autoridades si comete uno de los siguientes comportamientos? Incumplir el pico y placa,RC5_4
E,¿Qué tan probable considera Usted que sea castigado o amonestado por parte de las autoridades si comete uno de los siguientes comportamientos? Violar una norma de construcción y urbanismo,RC5_5
E,"¿Qué tan probable considera Usted que sea castigado o amonestado por parte de las autoridades si comete uno de los siguientes comportamientos? Arrojar [PAPELES, PLÁSTICOS O] basura a la calle/Ríos o caños",RC5_6
E,"¿Qué tan probable considera Usted que sea castigado o amonestado por parte de las autoridades si comete uno de los siguientes comportamientos? Dañar un bien público, como teléfonos, canecas, sillas o lámparas",RC5_7
E,¿Qué tan probable considera Usted que sea castigado o amonestado por parte de las autoridades si comete uno de los siguientes comportamientos? Pagar / Recurrir a gente influyente para saltarse los trámites regulares,RC5_8
E,¿Qué tan probable considera Usted que sea castigado o amonestado por parte de las autoridades si comete uno de los siguientes comportamientos? Conectarse ilegalmente a servicios públicos,RC5_9
E,¿Qué tan probable considera Usted que sea regulado o le llame la atención otro ciudadano si comete uno de los siguientes comportamientos _____? Puede utilizar cualquier número de la escala - Invadir espacios públicos,RC5A_10
E,¿Qué tan probable considera Usted que sea regulado o le llame la atención otro ciudadano si comete uno de los siguientes comportamientos _____? Puede utilizar cualquier número de la escala - Incumplir normas y señales de tránsito,RC5A_16
E,¿Qué tan probable considera Usted que sea regulado o le llame la atención otro ciudadano si comete uno de los siguientes comportamientos _____? Pagar para saltarse los trámites regulares,RC5A_8
E,"En una escala de 1 a 5, donde 1 es nada y 5 es mucho, ¿qué tanto confía usted en las siguientes instituciones? Puede utilizar cualquier número de la escala - La Policía",RC6_1
E,"En una escala de 1 a 5, donde 1 es nada y 5 es mucho, ¿qué tanto confía usted en las siguientes instituciones? Puede utilizar cualquier número de la escala - Las Iglesias",RC6_2
E,"En una escala de 1 a 5, donde 1 es nada y 5 es mucho, ¿qué tanto confía usted en las siguientes instituciones? Puede utilizar cualquier número de la escala - El Concejo de Manizales",RC6_3
E,"En una escala de 1 a 5, donde 1 es nada y 5 es mucho, ¿qué tanto confía usted en las siguientes instituciones? Puede utilizar cualquier número de la escala - La Justicia",RC6_4
E,"En una escala de 1 a 5, donde 1 es nada y 5 es mucho, ¿qué tanto confía usted en las siguientes instituciones? Puede utilizar cualquier número de la escala - Las Fuerzas Militares",RC6_5
N,"¿Le cree mucho, poco o nada a ""lo que lee en los periódicos""?",RC7_1
N,"¿Le cree mucho, poco o nada a ""lo que oye en la radio""?",RC7_2
N,"¿Le cree mucho, poco o nada a ""lo que ve en la televisión""?",RC7_3
N,"¿Le cree mucho, poco o nada a"" lo que ve, lee y escucha en internet""?",RC7_4
E,"En una escala de 1 a 5, donde 1 es completamente en desacuerdo y 5 es completamente de acuerdo, ¿qué tan de acuerdo o en desacuerdo está Usted en cuanto a La aprobación del matrimonio de personas con orientación sexual diferente",RC8_1
E,"En una escala de 1 a 5, ¿qué tan de acuerdo o en desacuerdo está Usted en cuanto a Mantener el aborto en los casos señalados por la ley",RC8_2
E,"En una escala de 1 a 5, donde 1 es completamente en desacuerdo y 5 es completamente de acuerdo, ¿qué tan de acuerdo o en desacuerdo está Usted en cuanto La adopción de niños por parte de parejas homosexuales",RC8_3
E,"En una escala de 1 a 5, donde 1 es completamente en desacuerdo y 5 es completamente de acuerdo, ¿qué tan de acuerdo o en desacuerdo está Usted en cuanto La legalización del aborto en todos los casos",RC8_4
E,"En una escala de 1 a 5, donde 1 es completamente en desacuerdo y 5 es completamente de acuerdo, ¿qué tan de acuerdo o en desacuerdo está Usted en cuanto La legalización de la Marihuana",RC8_5
N,¿Por qué medio de comunicación se informa Ud. principalmente?,RC9
N,"En el último año (6 meses), ¿usted o alguien de su hogar requirió algún servicio de salud o estuvo enfermo(a)?",SA1
N,"Para la atención en salud, ¿usted se encuentra afiliado(a) a alguna entidad?",SA1_1
N,En este hogar alguno de los miembros de la familia cuenta con carnet de afiliación a algún sistema de salud ?,SA1_2
N,"Todos los miembros de la familia cuentan con carnet de afiliación, o alguno de los miembros de la familia no cuenta con carnet de afiliación ?",SA1_2_SI
N,Y la afiliación de la familia es....,SA1_3
E,En una escala de 1 a 5 ¿qué tanto percibe Ud. A la Secretaria de Salud de Barranquilla como la entidad competente y responsable del Control y la Vigilancia de la salud en la Ciudad? Puede utilizar cualquier número de la escala.,SA10
N,"¿Usted está afiliado(a), es cotizante o es beneficiario(a) de alguna entidad de seguridad social en salud, como una Entidad Promotora de Salud –EPS o a través del SISBEN?",SA11
N,Carnet EPS Y usted es cotizante o beneficiario?,SA11A
N,Es Ud. afiliado o beneficiario de alguna entidad de la salud en la cual se deban pagar cuotas mensuales?,SA11B
N,¿A cuál régimen de seguridad social en salud está afiliado(a)?,SA12
C,¿Usted tiene o está afiliado(a) a alguno de los siguientes planes o seguros de salud?,SA13_*
N,¿Usted está en el SISBEN?,SA14
N,"En el último año, ¿se han adelantado campañas de prevención en salud en su barrio?",SA15
C,"¿Si tuvo alguna enfermedad, accidente, problema odontológico, o quiso utilizar servicios de prevención, pero no accedió a ningún servicio de salud, podría decirme la razón?",SA15_*
C,¿Qué tipo de campañas?,SA16_*
N,¿Y usted tiene medicina prepagada?,SA17
N,¿Cómo calificaría usted el tiempo que transcurrió entre el momento de solicitar el(los) servicio(s) y el momento en que lo(s) recibió?,SA18
N,"Todos los miembros de la familia cuentan con carnet de afiliación, o alguno de los miembros de la familia no cuenta con carnet de afiliación ?",SA19
N,En el ultimo año usted o alguien cercano a acudido a algunas de las instituciones?,SA19A
E,"Como califica usted, la atención y el servicio en general  que ha recibido en estas instituciones- Privadas- Publicas",SA19B
C,Razón porque califica así este servicio??,SA19B_123_*
C,Razón porque califica así  este servicio??,SA19B_45_*
C,¿A cuál(es) institución(es) asistió?,SA1A_*
E,"En una escala de 1 a 5, donde 1 es nada satisfecho y 5 es muy satisfecho ¿En general qué tan satisfecho estuvo con la atención que le prestaron en esta institución?-Red de salud del norte",SA1B_1
E,"En una escala de 1 a 5, donde 1 es nada satisfecho y 5 es muy satisfecho ¿En general qué tan satisfecho estuvo con la atención que le prestaron en esta institución?-Red de salud del Centro",SA1B_2
E,"En una escala de 1 a 5, donde 1 es nada satisfecho y 5 es muy satisfecho ¿En general qué tan satisfecho estuvo con la atención que le prestaron en esta institución?-Red de salud de Ladera",SA1B_3
E,"En una escala de 1 a 5, donde 1 es nada satisfecho y 5 es muy satisfecho ¿En general qué tan satisfecho estuvo con la atención que le prestaron en esta institución?-Red de salud Oriente",SA1B_4
E,"En una escala de 1 a 5, donde 1 es nada satisfecho y 5 es muy satisfecho ¿En general qué tan satisfecho estuvo con la atención que le prestaron en esta institución?-Red de salud Sur Oriente",SA1B_5
E,"En una escala de 1 a 5, donde 1 es nada satisfecho y 5 es muy satisfecho ¿En general qué tan satisfecho estuvo con la atención que le prestaron en esta institución?-Hospital Universitario del Valle",SA1B_6
E,"En una escala de 1 a 5, donde 1 es nada satisfecho y 5 es muy satisfecho ¿En general qué tan satisfecho estuvo con la atención que le prestaron en esta institución?-Hospital Mario Correa Rengifo",SA1B_7
E,"En una escala de 1 a 5, donde 1 es nada satisfecho y 5 es muy satisfecho ¿En general qué tan satisfecho estuvo con la atención que le prestaron en esta institución?-Hospital San Juan de Dios",SA1B_8
E,"En una escala de 1 a 5, donde 1 es nada satisfecho y 5 es muy satisfecho ¿En general qué tan satisfecho estuvo con la atención que le prestaron en esta institución?- otros-",SA1B_89
E,"En una escala de 1 a 5, donde 1 es nada satisfecho y 5 es muy satisfecho ¿En general qué tan satisfecho estuvo con la atención que le prestaron en esta institución?-Hospital Isaías Duarte Cancino",SA1B_9
E,En general en los últimos dos años usted cree que los servicios que presta esta institución han ____Red de salud del norte,SA1C_1
E,En general en los últimos dos años usted cree que los servicios que presta esta institución han____Red de salud del Centro,SA1C_2
E,En general en los últimos dos años usted cree que los servicios que presta esta institución han____Red de salud de Ladera,SA1C_3
E,En general en los últimos dos años usted cree que los servicios que presta esta institución han____Red de salud Oriente,SA1C_4
E,En general en los últimos dos años usted cree que los servicios que presta esta institución han____Red de salud Sur Oriente,SA1C_5
E,En general en los últimos dos años usted cree que los servicios que presta esta institución han____Hospital Universitario del Valle,SA1C_6
E,En general en los últimos dos años usted cree que los servicios que presta esta institución han_____Hospital Mario Correa Rengifo,SA1C_7
E,En general en los últimos dos años usted cree que los servicios que presta esta institución han_____Hospital San Juan de Dios,SA1C_8
E,En general en los últimos dos años usted cree que los servicios que presta esta institución han_otros,SA1C_89
E,En general en los últimos dos años usted cree que los servicios que presta esta institución han_____Hospital Isaías Duarte Cancino,SA1C_9
N,¿Utilizaron los servicios de salud de cualquier entidad?,SA2
N,Y la afiliación de la familia es....,SA20
N,"En el último año, ¿Ud. o alguien de su hogar ha utilizado algún servicio de salud público o privado?",SA21
N,¿Fue por consulta externa o fue una urgencia?,SA2A
N,¿Al solicitar el servicio de salud fueron atendidos?,SA2B
N,"En los últimos 5 meses Ud. o alguien cercano ha acudido a alguna de las siguientes entidades públicas del distrito, por requerir alguna atención en salud ?-Hospital público",SA2C_1
N,"En los últimos 5 meses Ud. o alguien cercano ha acudido a alguna de las siguientes entidades públicas del distrito, por requerir alguna atención en salud ?-CAMI - Centro de Atención Médica Inmediata",SA2C_2
N,"En los últimos 5 meses Ud. o alguien cercano ha acudido a alguna de las siguientes entidades públicas del distrito, por requerir alguna atención en salud ?-Centro de salud del Distrito",SA2C_3
N,"En los últimos 5 meses Ud. o alguien cercano ha acudido a alguna de las siguientes entidades públicas del distrito, por requerir alguna atención en salud ?-Puesto de salud del Distrito",SA2C_4
E,"Como califica  Ud. la atención y el servicio en general que ha recibido en la entidad o entidades que me acaba de mencionar, de 1 a 5 siendo 1 muy malo y 5 muy bueno.",SA2D
C,Podría decirme por qué razón califica así este servicio ?,SA2D_123_*
N,¿Cuántos días transcurrieron entre el momento de pedir la cita y el momento del servicio?,SA3
N,¿Acudió a la institución de salud y le negaron medicamentos o la práctica de algún procedimiento?,SA3A
C,"En el último año, ¿cuáles de los siguientes servicios de salud ha utilizado?",SA3B_*
