Variables,id_label,label
VS6,93,No responde
VS6,94,Cualquiera
VS6,95,Todos
VS6,96,No aplica
VS6,97,Ningún otro
VS6A,1,No pudimos acceder a un crédito de vivienda
VS6A,2,"Accedimos a un crédito, pero las cuotas son altas y no podemos pagarlas"
VS6A,3,No hemos podido contar con un subsidio de vivienda
VS6A,4,No tenemos la capacidad económica suficiente para pagar la cuota inicial
VS6A,5,"No encontramos viviendas para la venta, que podamos comprar"
VS6A,6,"No encontramos viviendas para la venta, en el sitio de la ciudad donde nos gustaría vivir"
VS6A,7,"No encontramos viviendas para la venta, del tamaño y características que queremos"
VS6A,8,No hemos buscado vivienda
VS6A,9,No le interesa tener casa propia
VS6A,10,Tiene casa propia pero no vive en ella
VS6A,11,Por desplazamiento
VS6A,12,Está en proceso de compra
VS6A,13,Es familiar
VS6A,14,Por reubicación 
VS6A,15,Solicitan muchos requisitos
VS6A,16,Tenía pero la perdió/ la vendieron
VS6A,17,Es muy joven para adquirir vivienda
VS6A,18,Falta de recursos económicos
VS6A,19,El gobierno no brinda ayudas
VS6A,20,La vendió / Tuvo que venderla
VS6A,21,Está a nombre de otra persona
VS6A,22,Aun vivo con mis padres / Familia
VS6A,23,No cuenta con una buena estabilidad económica / Falta de dinero
VS6A,24,La vivienda está muy costosa
VS6A,25,Está en proceso de entrega
VS6A,26,No cuenta con un empleo / Con una estabilidad laboral
VS6A,27,No lo considera necesario
VS6A,28,No ha tenido la oportunidad de obtener una vivienda
VS6A,29,Perdió la vivienda
VS6A,30,La vendieron para invertir en otro negocios
VS6A,31,Esta haciendo trámites para adquirir una
VS6A,32,Está muy joven para adquirirla/ Esta estudiando
VS6A,33,Tiene otras prioridades
VS6A,34,No sabe qué trámites debe realizar para tener casa
VS6A,35,Está ahorrando para la vivienda
VS6A,36,No tiene trabajo
VS6A,37,La tiene en otra parte
VS6A,38,Esta soltero / No tiene familia
VS6A,39,Es de los papás
VS6A,40,La están construyendo
VS6A,41,No tiene dinero/No tiene plata
VS6A,42,Tiene casa propia pero la tiene en arriendo
VS6A,43,No le gusta vivir en un mismo barrio/esta cambiando constantemente de vivienda
VS6A,44,Vive en una casa que es herencia/Esta esperando una herencia
VS6A,45,Tiene un terreno pero no ha podido construir en el
VS6A,46,Llevan poco en la ciudad
VS6A,47,Se le cayo la casa
VS6A,48,Esta esperando la repartición de una herencia
VS6A,49,No tiene terreno para construir
VS6A,50,Por falta de dinero perdió la hipoteca de la casa
VS6A,51,la casa fue heredada y vendida
VS6A,52,El dinero no alcanza para eso
VS6A,53,Malos negocios/La perdió
VS6A,54,Soy desplazado
VS6A,55,Se mudaron/cambiaron de ciudad
VS6A,56,Tiene vivienda propia / tiene en otra ciudad
VS6A,57,Cobran muchos intereses
VS6A,58,Mucho trámite/Mucho papeleo para adquirir vivienda
VS6A,59,Los programas de vivienda no se adecuan a sus necesidades
VS6A,60,No tengo ahorro programado/No ha podido ahorrar
VS6A,61,Regresa a su ciudad de origen
VS6A,62,Falta de comunicación
VS6A,63,No ha tenido ningún problema
VS6A,64,Es madre cabeza de familia y es la única que trabaja
VS6A,65,Falta de oferta
VS6A,66,No he podido conseguir lote
VS6A,67,Los banco ponen muchos obstáculos
VS6A,68,No les han pagado la cuota de una finca
VS6A,69,Falta de inversión
VS6A,70,El no dejar la plata en finca raíz
VS6A,71,La falta de trabajo / desempleo
VS6A,89,Otra. ¿Cuál?
VS6A,90,Ninguno
VS6A,91,No Recuerda
VS6A,92,No Sabe / No Responde
VS6A,93,No responde
VS6A,94,Cualquiera
VS6A,95,Todos
VS6A,96,No aplica
VS6A,97,Ningún otro
VS7,1,Muy insatisfecho
VS7,2,Algo insatisfecho
VS7,3,Ni satisfecho ni insatisfecho
VS7,4,Algo satisfecho
VS7,5,Muy satisfecho
VS7,92,No Sabe / No Responde
VS7A_12,1,Es muy pequeña/ Poco espacio/ Falta adicionar habitaciones u otros espacios
VS7A_12,2,Falta hacerle reparaciones/ Mantenimiento
VS7A_12,3,No es casa propia
VS7A_12,4,Tiene humedad
VS7A_12,5,Está en mal estado
VS7A_12,6,No es cómoda/ Le faltan comodidades
VS7A_12,7,Tiene poca ventilación/ No entra el aire
VS7A_12,8,Es insegura
VS7A_12,9,Es costoso
VS7A_12,10,Por la ubicación
VS7A_12,11,Falta servicios públicos
VS7A_12,14,Se presentan inconvenientes / Peleas con los vecinos
VS7A_12,15,Hay contaminación ambiental por causa de los vehículos
VS7A_12,16,No le gusta el barrio donde está ubicada la vivienda
VS7A_12,17,Siente que está mal ubicada
VS7A_12,18,Mala ubicación
VS7A_12,19,Malas vías de acceso
VS7A_12,20,No está conforme con los dueños
VS7A_12,21,No tiene buenos servicios
VS7A_12,22,Los servicios públicos son costosos
VS7A_12,23,Hay roedores e insectos
VS7A_12,24,Pasan carros cerca
VS7A_12,25,Es oscura
VS7A_12,27,Es una vivienda de alto riesgo por el terreno
VS7A_12,28,Los vecinos hacen mucho ruido/los carros hacen mucho ruido
VS7A_12,29,Es casa arrendada / Paga arriendo
VS7A_12,30,Es un sector muy peligroso
VS7A_12,31,Hace mucho calor / El calor es sofocante
VS7A_12,32,La casa esta en obra negra
VS7A_12,33,No es casa independiente
VS7A_12,34,Ya es una casa vieja
VS7A_12,35,No hay facilidad económica para mejorar la vivienda
VS7A_12,36,No tiene buena iluminación
VS7A_12,37,El sistema de acueducto y alcantarillado no es bueno
VS7A_12,38,Es construida en madera
VS7A_12,39,No es una casa lujosa / No es elegante
VS7A_12,40,El arriendo es muy caro
VS7A_12,41,Vivo con mas personas/Tengo conflictos con otros inquilinos
VS7A_12,42,Tiene problemas con los servicios públicos
VS7A_12,43,El barrio tiene problemas de plagas/Mascotas
VS7A_12,44,Siempre busco algo mejor/Mejor ubicada/Mejor estructura
VS7A_12,45,Tienen problemas de construcción
VS7A_12,46,Los dueños no le realizan mejoras
VS7A_12,47,Hay inseguridad en el barrio
VS7A_12,48,Le hacen falta mejoras
VS7A_12,49,En la vivienda hace mucho frío
VS7A_12,89,Otra. ¿Cuál?
VS7A_12,90,Ninguno
VS7A_12,92,No Sabe / No Responde
VS7A_12,93,No responde
VS7A_12,101,Es bonita / Acogedora
VS7A_12,102,Tiene buena luz
VS7A_12,103,Es cómoda
VS7A_12,104,Es segura
VS7A_12,105,Es casa propia
VS7A_12,106,La casa esta en buen estado
VS7A_12,107,Es amplia
VS7A_12,108,No hay humedad
VS7A_12,109,Es buena la ventilación
VS7A_12,110,La casa tiene buena ubicación
VS7A_3,1,Es muy pequeña/ Poco espacio/ Falta adicionar habitaciones u otros espacios
VS7A_3,2,Falta hacerle reparaciones/ Mantenimiento
VS7A_3,3,No es casa propia
VS7A_3,4,Tiene humedad
VS7A_3,5,Está en mal estado
VS7A_3,6,No es cómoda/ Le faltan comodidades
VS7A_3,7,Tiene poca ventilación
VS7A_3,8,Es insegura
VS7A_3,9,Es costoso
VS7A_3,10,Por la ubicación
VS7A_3,11,Falta servicios públicos
VS7A_3,14,Se presentan inconvenientes / Peleas con los vecinos
VS7A_3,15,Hay contaminación ambiental por causa de los vehículos
VS7A_3,16,No le gusta el barrio donde está ubicada la vivienda
VS7A_3,17,Siente que está mal ubicada
VS7A_3,18,Mala ubicación
VS7A_3,19,Malas vías de acceso
VS7A_3,20,No está conforme con los dueños
VS7A_3,21,No tiene buenos servicios
VS7A_3,22,Los servicios públicos son costosos
VS7A_3,23,Hay roedores e insectos
VS7A_3,24,Pasan carros cerca
VS7A_3,25,Es oscura
VS7A_3,26,El arriendo es muy costoso
VS7A_3,27,Es una vivienda de alto riesgo por el terreno
VS7A_3,28,Los vecinos hacen mucho ruido/los carros hacen mucho ruido
VS7A_3,29,Es casa arrendada / Paga arriendo
VS7A_3,30,Es un sector muy peligroso
VS7A_3,31,Hace mucho calor / El calor es sofocante
VS7A_3,32,La casa esta en obra negra
VS7A_3,33,No es casa independiente
VS7A_3,34,Ya es una casa vieja
VS7A_3,35,No hay facilidad económica para mejorar la vivienda
VS7A_3,36,No tiene buena iluminación
VS7A_3,37,El sistema de acueducto y alcantarillado no es bueno
VS7A_3,38,Es construida en madera
VS7A_3,39,No es una casa lujosa / No es elegante
VS7A_3,40,No he podido terminar de construir
VS7A_3,41,Cuando ahí inundaciones afecta su hogar
VS7A_3,42,No se siente satisfecha con el barrio
VS7A_3,43,Vive mucha gente/ parece un inquilinato
VS7A_3,44,El dueño no le mete plata
VS7A_3,45,Tiene mala relación con el dueño
VS7A_3,46,Es una casa antigua/estructura antigua
VS7A_3,47,Hay mucho ruido alrededor
VS7A_3,48,Es fría
VS7A_3,49,Por lo menos cuenta con un lugar donde vivir
VS7A_3,50,Comodidad / Acogedora / Tranquila / Cuenta con lo necesario
VS7A_3,51,Es amplia / Grande
VS7A_3,52,Tiene buena ventilación
VS7A_3,53,Es una casa bonita / Buenos acabados / Bien construida
VS7A_3,54,Tiene buena ubicación
VS7A_3,55,Es casa propia / No pago arriendo
VS7A_3,56,Es un barrio seguro/tranquilo
VS7A_3,57,Es clara/Tiene buena luz/Le entra luz
VS7A_3,58,Tiene zonas verdes/jardín
VS7A_3,59,Cuenta con todo lo que necesito/Tiene todo lo necesario
VS7A_3,60,Cuenta con todos los servicios públicos
VS7A_3,61,Vivo tranquilo/Feliz/En paz/Nadie me molesta/Poco ruido
VS7A_3,62,Buen servicio de transporte/Facilidad para movilizarme
VS7A_3,63,Vivo con toda mi familia
VS7A_3,64,Buenos vecinos/Buena convivencia con los vecinos
VS7A_3,65,No tengo ningún inconveniente con los dueños de la casa
VS7A_3,66,Construida con esfuerzo familiar
VS7A_3,67,Es independiente/Hay privacidad
VS7A_3,68,El arriendo es económico
VS7A_3,69,Servicios públicos económicos
VS7A_3,70,Es muy aseada /higiénica
VS7A_3,71,La casa es cómoda
VS7A_3,72,Es un lugar seguro / casa segura
VS7A_3,73,La casa es fresca
VS7A_3,74,Tiembla la casa cuando pasan los carros
VS7A_3,75,Es una casa pobre / Humilde
VS7A_3,76,Hay falta de iluminación
VS7A_3,89,Otra. ¿Cuál?
VS7A_3,90,Ninguno
VS7A_3,92,No Sabe / No Responde
VS7A_3,93,No responde
VS7A_3,101,Esta en buen estado
VS7A_3,102,La casa se encuentra en malas condiciones
VS7A_3,103,Los dueños no le realizan mejoras
VS7A_3,104,El ambiente alrededor no es agradable
VS7A_3,105,No hay dinero para realizar las mejoras q necesita
VS7A_3,106,Hay problemas de inseguridad en el barrio
VS7A_3,107,Otras referentes a la estructura
VS7A_3,108,Necesita mejoras/Arreglos
VS7A_3,109,Es una casa central
VS7A_3,110,Es amañadora/agradable
VS7A_3,111,La casa es habitable
VS7A_3,112,No hay problema de palgas
VS7A_3,113,Tienen problemas de inseguridad
VS7A_3,114,Por la situacion economica no se puede tener algo mejor
VS7A_3,115,Es una vivienda comun/Basica
VS7A_3,116,Le hace falta el patio
VS7A_3,117,Mal construida
VS7A_3,118,No es lo que necesito
VS7A_45,1,Es cómoda/ Acogedora/ Agradable para vivir
VS7A_45,2,Es grande/ Tiene buenos espacios/ Las habitaciones son amplias
VS7A_45,3,Es propia
VS7A_45,4,Es bonita
VS7A_45,5,Tiene buena ubicación
VS7A_45,6,Tiene buena iluminación
VS7A_45,7,El sector es tranquilo
VS7A_45,8,Está ubicada en un lugar seguro/ Es segura
VS7A_45,9,Tiene buena ventilación/ Es fresca
VS7A_45,10,No es costosa
VS7A_45,11,Es familiar/ No paga arriendo
VS7A_45,12,Tiene todos los servicios/ Los servicios son económicos
VS7A_45,13,Cumple con sus necesidades
VS7A_45,14,Es donde ha vivido toda la vida
VS7A_45,15,Es económica / Sale económica
VS7A_45,19,No es cómoda
VS7A_45,20,Falta hacerle reparaciones/ Mantenimiento
VS7A_45,21,Es  pequeña/ Poco espacio/ Falta adicionar habitaciones u otros espacios
VS7A_45,22,Buenos vecinos
VS7A_45,23,No paga arriendo / Es propia
VS7A_45,24,Se siente bien en ella / Es feliz viviendo en ella
VS7A_45,25,Tener vivienda es una gran riqueza / Un gran beneficio
VS7A_45,26,Está construida a su gusto
VS7A_45,27,Lleva muchos años viviendo en ella / Creció en ella
VS7A_45,28,Cuenta con lo necesario para vivir
VS7A_45,29,Le gusta el barrio / Está ubicado en un buen barrio
VS7A_45,30,Los propietarios no molestan
VS7A_45,31,Esta remodelada/adecuada para el uso familiar/Adecuada a mi gusto
VS7A_45,32,Es una casa limpia/Organizada
VS7A_45,33,Hay buen comercio en los alrededores
VS7A_45,34,Está bien distribuida
VS7A_45,35,Es un sector elegante/ de estatus/lujoso
VS7A_45,36,Tiene buen panorámico/vista/parques/jardines
VS7A_45,37,Tiene un techo donde vivir
VS7A_45,38,Tiene buenas vías de acceso
VS7A_45,39,Es una casa moderna / Acabados modernos
VS7A_45,40,Tiene buen acceso para el transporte
VS7A_45,41,La casa está bien edificada /Bien diseñada /Está en buen estado
VS7A_45,42,Es una herencia
VS7A_45,43,Tengo privacidad /Cada miembro de la familia tiene privacidad
VS7A_45,44,Tiene muchas zonas verdes/Se puede respirar aire puro/Árboles
VS7A_45,45,Tiene una buena terraza / Patio / Jardín
VS7A_45,46,Tiene buenos servicios públicos /Servicios públicos de calidad
VS7A_45,47,Mi casa es elegante / Con lujos
VS7A_45,48,La construí yo mismo
VS7A_45,49,El arriendo es económico/ pago menos
VS7A_45,50,No es vivienda propia
VS7A_45,51,Hace falta realizarle algunos arreglos
VS7A_45,52,Es insegura
VS7A_45,53,Es pequeña
VS7A_45,54,Está en mal estado
VS7A_45,55,Se puede mejorar
VS7A_45,56,Falta mejoras
VS7A_45,57,Los servicios son costosos
VS7A_45,58,Tiene contaminación
VS7A_45,59,Inconvenientes con vecinos
VS7A_45,60,El ambiente del sector no es muy tranquilo / Mucha ruido
VS7A_45,61,La casa tiene humedad / Goteras
VS7A_45,62,No tengo todo lo necesario / Faltan comodidades
VS7A_45,63,Le falta claridad/Hay poca luz
VS7A_45,64,Vive mucha gente/Parece un inquilinato
VS7A_45,65,No hay privacidad/Independencia
VS7A_45,66,El dueño no le mete plata
VS7A_45,67,El arriendo es costoso
VS7A_45,68,Es fría
VS7A_45,69,Tiene problemas con los servicios públicos
VS7A_45,70,Le favorece el entorno/es agradable/tiene antejardín/zonas verdes
VS7A_45,71,Se siente a gusto
VS7A_45,72,Casa segura/Lugar seguro
VS7A_45,73,Construida con esfuerzo familiar
VS7A_45,74,Me genera ingresos
VS7A_45,75,Es una casa antigua
VS7A_45,76,Es muy aseada/ higiénica
VS7A_45,77,Se siente seguro en la casa
VS7A_45,78,Tiene todo lo que necesita
VS7A_45,79,No hay problemas de humedad
VS7A_45,80,No es una vivienda tranquila
VS7A_45,81,No tengo que pagar arriendo
VS7A_45,82,Es independiente
VS7A_45,83,Es una casa central
VS7A_45,84,Tiene buena relación con los vecinos
VS7A_45,85,Esta satisfecho con la casa
VS7A_45,86,Es una vivienda tranquila
VS7A_45,87,Por lo menos cuenta con un lugar donde vivir
VS7A_45,88,Tenemos comodidades
VS7A_45,89,Otra. ¿Cuál?
VS7A_45,101,Hay problemas de inseguridad en el barrio
VS7A_45,102,Tiene buena fachada
VS7A_45,103,La casa esta ubicada en una esquina
VS7A_45,104,Es económico vivir acá
VS7A_45,105,No se presentan problemas
VS7A_45,106,La vivienda esta amoblada
VS7A_45,107,Hace mucho calor en la casa
VS7A_45,108,No la ha terminado de pagar
VS7A_45,109,La casa es de madera/ Tabla
VS7A_45,110,Otros referentes a remodelación
VS7A_45,111,No se encuentra en un buen barrio
VS7A_45,112,Es la vivienda que puedo pagar
VS7A_45,113,Puede ayudar a ser o es una fuente de ingresos
VS7A_45,114,La casa es bonita / Buenos acabados
VS7A_45,115,Vivo tranquilo / Feliz / En Paz / Nadie me molesta / Poco Ruido
VS7A_45,116,Queda cerca al centro
VS7A_45,117,Los servicios no son costosos
VS7A_45,118,Es incómoda
VS7A_45,119,Tiene un buen garaje / Es grande
VS7A_45,120,Es campestre
VS7A_45,121,La casa fue diseñada con estilo propio
VS7A_45,122,Vive con toda la familia/Ambiente familiar
VS7A_45,123,Cuento con todos los servicios públicos
VS7A_45,124,Es una vivienda justa para nosotros / Apenas para mí
VS7A_45,125,Es clara/tiene buena luz/iluminada
VS7A_45,126,Necesita remodelación/falta terminarla
VS7A_45,127,El barrio es inseguro
VS7A_45,128,La estan pagando para que sea propia
VS7A_45,129,No se pueden hacer las  mejoras que queremos
VS7A_45,130,La casa ya esta terminada/completa
VS7A_45,131,Hace mucho tiempo vive en esa casa
VS7A_45,132,La casa es habitable
VS7A_45,133,La casa es calida
VS7A_45,134,La casa tiene buena estructura/No esta en riesgo
VS7A_45,135,Es una casa ubicada en zona comercial
VS7B,1,Sí
VS7B,2,No
VS7B,3,Lo hizo y ya se cambió de vivienda
VS7B,4,No la han terminado
VS7B,5,No tiene los medios económicos
VS7B,6,No le han aprobado préstamo
VS7B,90,Ninguna
VS7C,1,Los precios están muy altos
VS7C,2,No hay suficiente oferta
VS7C,3,No ha encontrado una vivienda con espacio suficiente
VS7C,4,No ha encontrado una vivienda en un barrio que le guste
VS7C,5,Solicitan muchos trámites
VS7C,6,Tiene un contrato
VS7C,7,Le queda cerca del colegio de sus hijos
VS7C,89,Otra. ¿Cuál?
VS7D,1,Si
VS7D,2,No
VS7D_*,1,Si
VS7D_*,2,No
VS7D_1,1,Si
VS7D_1,2,No
VS7D_1,92,No Sabe / No Responde
VS7D_2,1,Si
VS7D_2,2,No
VS7D_2,92,No Sabe / No Responde
VS7D_3,1,Si
VS7D_3,2,No
VS7D_3,92,No Sabe / No Responde
VS7D_4,1,Si
VS7D_4,2,No
VS7D_4,92,No Sabe / No Responde
VS7E,1,La oferta de vivienda en la ciudad para comprar ESTÁ ADECUADA a la capacidad económica suya y de su familia
VS7E,2,La oferta de vivienda en la ciudad para comprar ESTÁ POR ENCIMA de la capacidad económica suya y de su familia.
VS7E_1,1,La oferta de vivienda en la ciudad para comprar ESTÁ ADECUADA a la capacidad económica suya y de su familia.
VS7E_1,2,La oferta de vivienda en la ciudad para comprar ESTÁ POR ENCIMA de la capacidad económica suya y de su familia.
VS7E_1,90,Ninguna
VS7E_1,92,No Sabe / No Responde
VS7E_1,93,No responde
VS7E_1,96,No Aplica
VS7E_2,1,HAY SUFICIENTE oferta de vivienda para que familias como la suya la puedan comprar
VS7E_2,2,"La oferta que hay para que familias como la suya puedan comprar, NO ES SUFICIENTE."
VS7E_2,90,Ninguna
VS7E_2,92,No Sabe / No Responde
VS7E_2,93,No responde
VS7E_2,96,No Aplica
VS7F_1,1,Si
VS7F_1,2,No
VS7F_10,1,Si
VS7F_10,2,No
VS7F_11,1,Si
VS7F_11,2,No
VS7F_12,1,Si
VS7F_12,2,No
VS7F_13,1,Si
VS7F_13,2,No
VS7F_14,1,Si
VS7F_14,2,No
VS7F_2,1,Si
VS7F_2,2,No
VS7F_3,1,Si
VS7F_3,2,No
VS7F_4,1,Si
VS7F_4,2,No
VS7F_5,1,Si
VS7F_5,2,No
VS7F_6,1,Si
VS7F_6,2,No
VS7F_7,1,Si
VS7F_7,2,No
VS7F_8,1,Si
VS7F_8,2,No
VS7F_9,1,Si
VS7F_9,2,No
VS7G_1,1,La oferta de vivienda  para arrendar ESTÁ ADECUADA a la capacidad económica suya y de su familia
VS7G_1,2,La oferta de vivienda para arrendar ESTÁ POR ENCIMA de la capacidad económica suya y de su familia
VS7G_1,3,No Aplica. Tengo vivienda propia
VS7G_1,92,No Sabe / No Responde
VS7G_1,93,No responde
VS7G_2,1,La oferta de vivienda para arrendar HAY SUFICIENTE oferta de vivienda para que familias como la suya puedan arrendar
VS7G_2,2,"La oferta de vivienda que hay para que familias como la suya pueda arrendar, NO ES SUFICIENTE"
VS7G_2,92,No Sabe / No Responde
VS7G_2,93,No responde
VS7H,1,Muchos papeles y trámites
VS7H,2,Desconozco los mecanismos para acceder al subsidio
VS7H,3,Rechazaron la petición por no cumplir con algún(nos) requisitos
VS7H,4,No tengo tiempo para trámites
VS7H,89,Otra
VS7H,90,Ninguna
VS7H,91,No Recuerda
VS7H,92,No Sabe / No Responde
VS7H,93,No responde
VS7H,94,Cualquiera
VS7H,95,Todos
VS7H,96,No aplica
VS7I,1,No pudimos acceder a un crédito de vivienda
VS7I,2,"Accedimos a un crédito, pero las cuotas son altas"
VS7I,3,No hemos podido contar con un subsidio de vivienda
VS7I,4,No tenemos la capacidad económica suficiente para pagar
VS7I,5,"No encontramos viviendas para la venta, que podamos comprar"
VS7I,6,"No encontramos viviendas para la venta, en el sitio de la ciudad"
VS7I,7,"No encontramos viviendas para la venta, del tamaño y caracteristicas"
VS7I,8,No hemos buscado vivienda
VS7I,9,No ha tenido ningun problema
VS7I,10,Situación económica / Falta de dinero
VS7I,11,Tiene vivienda propia
VS7I,12,La falta de trabajo / desempleo
VS7I,13,Cobran muchos intereses / altos
VS7I,14,No han podido vender la vivienda que actualmente tienen
